Date,BBDC4.SA,ITUB4.SA,PETR4.SA,VALE3.SA
2023-12-11,12.882464408874512,22.801692962646484,24.83859634399414,58.92185974121094
2023-12-12,12.819352149963379,22.686965942382812,24.636186599731445,59.02699661254883
2023-12-13,13.379457473754883,23.375324249267578,24.99040412902832,59.03508377075195
2023-12-14,13.608236312866211,23.56892204284668,25.532573699951172,59.358558654785156
2023-12-15,13.742344856262207,23.468538284301758,25.59040641784668,59.730567932128906
2023-12-18,13.844897270202637,23.583261489868164,25.908475875854492,60.01359939575195
2023-12-19,13.844897270202637,23.59760093688965,26.20486068725586,60.43413162231445
2023-12-20,13.616127014160156,23.353809356689453,26.298839569091797,60.24003982543945
2023-12-21,13.624016761779785,23.511552810668945,26.30607032775879,62.24562072753906
2023-12-22,13.828556060791016,23.884418487548828,26.559080123901367,61.77656936645508
2023-12-26,13.869645118713379,24.12820816040039,26.98558807373047,61.99492263793945
2023-12-27,13.95180606842041,24.293119430541992,27.007274627685547,62.59336853027344
2023-12-28,14.042192459106445,24.357656478881836,26.9205265045166,62.431617736816406
2024-01-02,13.762829780578613,24.047487258911133,27.310894012451172,62.310325622558594
2024-01-03,13.778437614440918,23.782039642333984,28.163904190063477,61.98683166503906
2024-01-04,13.589238166809082,23.624210357666016,27.925350189208984,61.153873443603516
2024-01-05,13.88537883758545,24.17661476135254,27.99040985107422,60.36943435668945
2024-01-08,13.778437614440918,23.91835594177246,27.780771255493164,60.06212615966797
2024-01-09,13.4082670211792,23.904001235961914,27.54221534729004,59.301944732666016
2024-01-10,13.177942276000977,23.882482528686523,27.289199829101562,58.41238784790039
2024-01-11,13.11213493347168,23.92552947998047,27.52052879333496,58.719688415527344
2024-01-12,13.005197525024414,23.954221725463867,27.592819213867188,57.975685119628906
2024-01-15,13.054553031921387,23.997272491455078,27.889204025268555,57.86247634887695
2024-01-16,12.939391136169434,23.660091400146484,27.54221534729004,57.110382080078125
2024-01-17,12.964071273803711,23.6744327545166,27.3831787109375,56.08332443237305
2024-01-18,12.890034675598145,23.57399559020996,27.27474594116211,55.80028533935547
2024-01-19,12.865358352661133,23.631389617919922,27.13016700744629,55.072452545166016
2024-01-22,12.71728801727295,23.243986129760742,27.253055572509766,54.8298454284668
2024-01-23,12.651484489440918,23.35160255432129,27.592819213867188,55.96202087402344
